Date;RedCode;Country;AvRating;Tier;Currency;DocClause;RunningCoupon;PrimaryCoupon;Tenor;convspread;bondspread;;;;Data;spread
03/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00376984;0,647;;;;10/12/2024;0,646
04/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00365459;0,642;;;;11/12/2024;0,623
05/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00365111;0,626;;;;12/12/2024;0,701
06/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00351283;0,612;;;;13/12/2024;0,687
07/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0034836;0,625;;;;16/12/2024;0,698
10/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00355603;0,626;;;;17/12/2024;0,702
11/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00354912;0,639;;;;18/12/2024;0,708
12/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00352831;0,617;;;;19/12/2024;0,705
13/02/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00340571;0,603;;;;20/12/2024;0,723
;;;;;;;;;;;;;;;23/12/2024;0,722
;;;;;;;;;;;;;;;24/12/2024;0,725
;;;;;;;;;;;;;;;27/12/2024;0,688
;;;;;;;;;;;;;;;30/12/2024;0,703
;;;;;;;;;;;;;;;31/12/2024;0,733
;;;;;;;;;;;;;;;02/01/2025;0,701
;;;;;;;;;;;;;;;03/01/2025;0,715
;;;;;;;;;;;;;;;06/01/2025;0,67
;;;;;;;;;;;;;;;07/01/2025;0,677
;;;;;;;;;;;;;;;08/01/2025;0,71
;;;;;;;;;;;;;;;09/01/2025;0,712
;;;;;;;;;;;;;;;10/01/2025;0,732
;;;;;;;;;;;;;;;13/01/2025;0,765
;;;;;;;;;;;;;;;14/01/2025;0,747
;;;;;;;;;;;;;;;15/01/2025;0,698
;;;;;;;;;;;;;;;16/01/2025;0,674
;;;;;;;;;;;;;;;17/01/2025;0,681
;;;;;;;;;;;;;;;20/01/2025;0,666
;;;;;;;;;;;;;;;21/01/2025;0,654
;;;;;;;;;;;;;;;22/01/2025;0,651
;;;;;;;;;;;;;;;23/01/2025;0,671
;;;;;;;;;;;;;;;24/01/2025;0,662
;;;;;;;;;;;;;;;27/01/2025;0,677
;;;;;;;;;;;;;;;28/01/2025;0,639
;;;;;;;;;;;;;;;29/01/2025;0,631
;;;;;;;;;;;;;;;30/01/2025;0,624
;;;;;;;;;;;;;;;31/01/2025;0,633
;;;;;;;;;;;;;;;03/02/2025;0,647
;;;;;;;;;;;;;;;04/02/2025;0,642
;;;;;;;;;;;;;;;05/02/2025;0,626
;;;;;;;;;;;;;;;06/02/2025;0,612
;;;;;;;;;;;;;;;07/02/2025;0,625
;;;;;;;;;;;;;;;10/02/2025;0,626
;;;;;;;;;;;;;;;11/02/2025;0,639
;;;;;;;;;;;;;;;12/02/2025;0,617
;;;;;;;;;;;;;;;13/02/2025;0,603
;;;;;;;;;;;;;;;14/02/2025;0,627
